State_Name,Crop_Year,Crop,Area,Production,Rain_fall
Himachal Pradesh,2001,Wheat,17668.0,21956.0,0
Himachal Pradesh,2001,Coriander,104.0,30.0,0
Himachal Pradesh,2001,Dry chillies,156.0,34.0,0
Himachal Pradesh,2001,Garlic,23.0,29.0,0
Himachal Pradesh,2001,Onion,48.0,175.0,0
Himachal Pradesh,2001,Turmeric,4.0,3.0,0
Himachal Pradesh,2002,Arhar/Tur,49.0,11.0,0
Himachal Pradesh,2002,Bajra,1.0,2.0,0
Himachal Pradesh,2002,Dry ginger,270.0,1267.0,0
Himachal Pradesh,2002,Groundnut,12.0,3.0,0
Himachal Pradesh,2002,Horse-gram,697.0,32.0,0
Himachal Pradesh,2002,Maize,13642.0,20495.0,0
Himachal Pradesh,2002,Masoor,92.0,120.0,0
Himachal Pradesh,2002,Other Kharif pulses,1424.0,235.0,0
Himachal Pradesh,2002,Peas & beans (Pulses),697.0,574.0,0
Himachal Pradesh,2002,Rice,3087.0,2636.0,0
Himachal Pradesh,2002,Sesamum,26.0,5.0,0
Himachal Pradesh,2002,Small millets,5484.0,3504.0,0
Himachal Pradesh,2002,Soyabean,14.0,20.0,0
Himachal Pradesh,2002,Urad,2083.0,131.0,0
Himachal Pradesh,2002,Barley,4470.0,3763.0,0
Himachal Pradesh,2002,Gram,26.0,32.0,0
Himachal Pradesh,2002,Rapeseed &Mustard,585.0,280.0,0
Himachal Pradesh,2002,Wheat,16082.0,17198.0,0
Himachal Pradesh,2002,Coriander,84.0,27.0,0
Himachal Pradesh,2002,Dry chillies,75.0,13.0,0
Himachal Pradesh,2002,Garlic,89.0,35.0,0
Himachal Pradesh,2002,Onion,34.0,0.0,0
Himachal Pradesh,2002,Potato,5166.0,34168.0,0
Himachal Pradesh,2002,Turmeric,8.0,2.0,0
Himachal Pradesh,2003,Bajra,7.0,4.0,0
Himachal Pradesh,2003,Dry ginger,187.0,882.0,0
Himachal Pradesh,2003,Maize,14844.0,43322.0,0
Himachal Pradesh,2003,Rice,2261.0,2207.0,0
Himachal Pradesh,2003,Barley,4674.0,5581.0,0
Himachal Pradesh,2003,Wheat,15912.0,15883.0,0
Himachal Pradesh,2003,Potato,5667.0,60966.0,0
Himachal Pradesh,2004,Bajra,3.0,2.0,0
Himachal Pradesh,2004,Dry ginger,209.0,1531.0,0
Himachal Pradesh,2004,Maize,13896.0,33612.0,0
Himachal Pradesh,2004,Rice,1981.0,2122.0,0
Himachal Pradesh,2004,Barley,4704.0,5753.0,0
Himachal Pradesh,2004,Wheat,15104.0,20281.0,0
Himachal Pradesh,2004,Potato,5429.0,46456.0,0
Himachal Pradesh,2005,Arhar/Tur,4.0,2.0,0
Himachal Pradesh,2005,Bajra,2.0,1.0,0
Himachal Pradesh,2005,Dry chillies,59.0,33.0,0
Himachal Pradesh,2005,Dry ginger,187.0,1122.0,0
Himachal Pradesh,2005,Groundnut,8.0,4.0,0
Himachal Pradesh,2005,Horse-gram,667.0,237.0,0
Himachal Pradesh,2005,Maize,13055.0,32415.0,0
Himachal Pradesh,2005,Moong(Green Gram),118.0,42.0,0
Himachal Pradesh,2005,Other Kharif pulses,1534.0,544.0,0
Himachal Pradesh,2005,Ragi,1335.0,2001.0,0
Himachal Pradesh,2005,Rice,1810.0,1966.0,0
Himachal Pradesh,2005,Sesamum,23.0,4.0,0
Himachal Pradesh,2005,Small millets,4113.0,4179.0,0
Himachal Pradesh,2005,Soyabean,24.0,39.0,0
Himachal Pradesh,2005,Turmeric,8.0,6.0,0
Himachal Pradesh,2005,Urad,1929.0,685.0,0
Himachal Pradesh,2005,Barley,4059.0,5139.0,0
Himachal Pradesh,2005,Coriander,35.0,7.0,0
Himachal Pradesh,2005,Garlic,174.0,184.0,0
Himachal Pradesh,2005,Gram,32.0,22.0,0
Himachal Pradesh,2005,Masoor,41.0,16.0,0
Himachal Pradesh,2005,Onion,16.0,64.0,0
Himachal Pradesh,2005,Rapeseed &Mustard,520.0,99.0,0
Himachal Pradesh,2005,Wheat,14832.0,17969.0,0
Himachal Pradesh,2005,Potato,4912.0,31758.0,0
Himachal Pradesh,2006,Arhar/Tur,105.0,35.0,0
Himachal Pradesh,2006,Bajra,2.0,1.0,0
Himachal Pradesh,2006,Dry chillies,57.0,19.0,0
Himachal Pradesh,2006,Dry ginger,202.0,508.0,0
Himachal Pradesh,2006,Groundnut,8.0,8.0,0
Himachal Pradesh,2006,Horse-gram,677.0,411.0,0
Himachal Pradesh,2006,Maize,12925.0,24010.0,0
Himachal Pradesh,2006,Moong(Green Gram),265.0,130.0,0
Himachal Pradesh,2006,Other Kharif pulses,1641.0,548.0,0
Himachal Pradesh,2006,Ragi,1004.0,1524.0,0
Himachal Pradesh,2006,Rice,1651.0,1887.0,0
Himachal Pradesh,2006,Sesamum,30.0,6.0,0
Himachal Pradesh,2006,Small millets,3049.0,3107.0,0
Himachal Pradesh,2006,Soyabean,27.0,45.0,0
Himachal Pradesh,2006,Turmeric,28.0,15.0,0
Himachal Pradesh,2006,Urad,1700.0,683.0,0
Himachal Pradesh,2006,Barley,3923.0,4648.0,0
Himachal Pradesh,2006,Coriander,50.0,17.0,0
Himachal Pradesh,2006,Garlic,122.0,172.0,0
Himachal Pradesh,2006,Gram,44.0,56.0,0
Himachal Pradesh,2006,Masoor,49.0,45.0,0
Himachal Pradesh,2006,Onion,15.0,153.0,0
Himachal Pradesh,2006,Other  Rabi pulses,49.0,45.0,0
Himachal Pradesh,2006,Rapeseed &Mustard,437.0,156.0,0
Himachal Pradesh,2006,Wheat,13035.0,14747.0,0
Himachal Pradesh,2006,Potato,3859.0,34741.0,0
Himachal Pradesh,2007,Arhar/Tur,27.0,9.0,0
Himachal Pradesh,2007,Dry chillies,124.0,52.0,0
Himachal Pradesh,2007,Dry ginger,214.0,1729.0,0
Himachal Pradesh,2007,Groundnut,2.0,2.0,0
Himachal Pradesh,2007,Horse-gram,630.0,273.0,0
Himachal Pradesh,2007,Maize,12628.0,23101.0,0
Himachal Pradesh,2007,Masoor,49.0,45.0,0
Himachal Pradesh,2007,Moong(Green Gram),455.0,223.0,0
Himachal Pradesh,2007,Other Kharif pulses,1407.0,470.0,0
Himachal Pradesh,2007,Peas & beans (Pulses),1228.0,2376.0,0
Himachal Pradesh,2007,Potato,4460.0,34465.0,0
Himachal Pradesh,2007,Ragi,1147.0,1934.0,0
Himachal Pradesh,2007,Rice,1640.0,1602.0,0
Himachal Pradesh,2007,Sesamum,26.0,5.0,0
Himachal Pradesh,2007,Small millets,3687.0,3757.0,0
Himachal Pradesh,2007,Soyabean,23.0,39.0,0
Himachal Pradesh,2007,Turmeric,4.0,2.0,0
Himachal Pradesh,2007,Urad,1482.0,596.0,0
Himachal Pradesh,2007,Barley,4110.0,6026.0,0
Himachal Pradesh,2007,Coriander,124.0,42.0,0
Himachal Pradesh,2007,Garlic,136.0,192.0,0
Himachal Pradesh,2007,Gram,478.0,599.0,0
Himachal Pradesh,2007,Onion,17.0,173.0,0
Himachal Pradesh,2007,Other  Rabi pulses,2.0,1.0,0
Himachal Pradesh,2007,Rapeseed &Mustard,331.0,111.0,0
Himachal Pradesh,2007,Wheat,12822.0,25503.0,0
Himachal Pradesh,2008,Arhar/Tur,12.0,1.0,0
Himachal Pradesh,2008,Bajra,2.0,2.0,0
Himachal Pradesh,2008,Dry chillies,78.0,25.0,0
Himachal Pradesh,2008,Groundnut,8.0,8.0,0
Himachal Pradesh,2008,Horse-gram,665.0,278.0,0
Himachal Pradesh,2008,Maize,11468.0,24821.0,0
Himachal Pradesh,2008,Moong(Green Gram),31.0,16.0,0
Himachal Pradesh,2008,Other Kharif pulses,1610.0,485.0,0
Himachal Pradesh,2008,Potato,2417.0,15793.0,0
Himachal Pradesh,2008,Ragi,711.0,1080.0,0
Himachal Pradesh,2008,Rice,1214.0,1209.0,0
Himachal Pradesh,2008,Sesamum,25.0,5.0,0
Himachal Pradesh,2008,Small millets,2906.0,2962.0,0
Himachal Pradesh,2008,Soyabean,22.0,37.0,0
Himachal Pradesh,2008,Sugarcane,2.0,25.0,0
Himachal Pradesh,2008,Turmeric,4.0,4.0,0
Himachal Pradesh,2008,Urad,1682.0,642.0,0
Himachal Pradesh,2008,Barley,3444.0,2030.0,0
Himachal Pradesh,2008,Coriander,37.0,5.0,0
Himachal Pradesh,2008,Garlic,219.0,109.0,0
Himachal Pradesh,2008,Gram,8.0,3.0,0
Himachal Pradesh,2008,Masoor,74.0,23.0,0
Himachal Pradesh,2008,Onion,26.0,106.0,0
Himachal Pradesh,2008,Peas & beans (Pulses),13.0,8.0,0
Himachal Pradesh,2008,Potato,980.0,3655.0,0
Himachal Pradesh,2008,Rapeseed &Mustard,357.0,36.0,0
Himachal Pradesh,2008,Wheat,11640.0,9173.0,0
Himachal Pradesh,2010,Arhar/Tur,1.0,,0
Himachal Pradesh,2010,Bajra,5.0,3.0,0
Himachal Pradesh,2010,Garlic,3.0,4.0,0
Himachal Pradesh,2010,Ginger,193.0,2008.0,0
Himachal Pradesh,2010,Groundnut,6.0,6.0,0
Himachal Pradesh,2010,Horse-gram,683.0,415.0,0
Himachal Pradesh,2010,Maize,10346.0,22282.0,0
Himachal Pradesh,2010,Moong(Green Gram),244.0,120.0,0
Himachal Pradesh,2010,Moth,162.0,54.0,0
Himachal Pradesh,2010,Other Kharif pulses,1236.0,902.0,0
Himachal Pradesh,2010,Potato,1889.0,11451.0,0
Himachal Pradesh,2010,Ragi,483.0,731.0,0
Himachal Pradesh,2010,Rice,1359.0,1464.0,0
Himachal Pradesh,2010,Sesamum,20.0,4.0,0
Himachal Pradesh,2010,Small millets,2216.0,2258.0,0
Himachal Pradesh,2010,Soyabean,15.0,25.0,0
Himachal Pradesh,2010,Urad,1325.0,533.0,0
Himachal Pradesh,2010,Barley,3424.0,5776.0,0
Himachal Pradesh,2010,Coriander,46.0,15.0,0
Himachal Pradesh,2010,Garlic,145.0,205.0,0
Himachal Pradesh,2010,Gram,5.0,6.0,0
Himachal Pradesh,2010,Masoor,45.0,42.0,0
Himachal Pradesh,2010,Onion,53.0,539.0,0
Himachal Pradesh,2010,Peas & beans (Pulses),3391.0,6629.0,0
Himachal Pradesh,2010,Potato,997.0,9297.0,0
Himachal Pradesh,2010,Rapeseed &Mustard,302.0,108.0,0
Himachal Pradesh,2010,Wheat,10795.0,19593.0,0
Himachal Pradesh,2010,Dry chillies,84.0,35.0,0
Himachal Pradesh,2010,Turmeric,2.0,1.0,0
Himachal Pradesh,1998,Arhar/Tur,7.0,2.0,0
Himachal Pradesh,1998,Bajra,12.0,7.0,0
Himachal Pradesh,1998,Groundnut,57.0,24.0,0
Himachal Pradesh,1998,Horse-gram,437.0,205.0,0
Himachal Pradesh,1998,Maize,25084.0,71940.0,0
Himachal Pradesh,1998,Potato,1082.0,12737.0,0
Himachal Pradesh,1998,Rice,5224.0,7682.0,0
Himachal Pradesh,1998,Sesamum,166.0,70.0,0
Himachal Pradesh,1998,Small millets,679.0,690.0,0
Himachal Pradesh,1998,Soyabean,23.0,8.0,0
Himachal Pradesh,1998,Urad,1597.0,607.0,0
Himachal Pradesh,1998,Barley,2776.0,2445.0,0
Himachal Pradesh,1998,Coriander,97.0,31.0,0
Himachal Pradesh,1998,Gram,269.0,260.0,0
Himachal Pradesh,1998,Masoor,469.0,247.0,0
Himachal Pradesh,1998,Peas & beans (Pulses),1834.0,2127.0,0
Himachal Pradesh,1998,Potato,384.0,4520.0,0
Himachal Pradesh,1998,Rapeseed &Mustard,1069.0,530.0,0
Himachal Pradesh,1998,Wheat,28134.0,36106.0,0
Himachal Pradesh,1998,Cotton(lint),3.0,2.0,0
Himachal Pradesh,1998,Dry chillies,379.0,86.0,0
Himachal Pradesh,1998,Dry ginger,1011.0,1402.0,0
Himachal Pradesh,1998,Garlic,160.0,173.0,0
Himachal Pradesh,1998,Turmeric,16.0,11.0,0
Himachal Pradesh,1999,Arhar/Tur,11.0,2.0,0
Himachal Pradesh,1999,Groundnut,47.0,17.0,0
Himachal Pradesh,1999,Horse-gram,360.0,137.0,0
Himachal Pradesh,1999,Maize,24337.0,77137.0,0
Himachal Pradesh,1999,Masoor,476.0,225.0,0
Himachal Pradesh,1999,Moong(Green Gram),148.0,63.0,0
Himachal Pradesh,1999,Rice,5427.0,8199.0,0
Himachal Pradesh,1999,Sesamum,140.0,66.0,0
Himachal Pradesh,1999,Small millets,702.0,722.0,0
Himachal Pradesh,1999,Soyabean,64.0,17.0,0
Himachal Pradesh,1999,Urad,1306.0,347.0,0
Himachal Pradesh,1999,Barley,2577.0,2917.0,0
Himachal Pradesh,1999,Gram,202.0,195.0,0
Himachal Pradesh,1999,Rapeseed &Mustard,1176.0,638.0,0
Himachal Pradesh,1999,Wheat,27722.0,45740.0,0
Himachal Pradesh,1999,Dry chillies,328.0,126.0,0
Himachal Pradesh,1999,Sugarcane,1546.0,3850.0,0
Himachal Pradesh,2000,Bajra,5.0,2.0,0
Himachal Pradesh,2000,Groundnut,34.0,0.1,0
Himachal Pradesh,2000,Horse-gram,379.0,89.0,0
Himachal Pradesh,2000,Maize,24026.0,69547.0,0
Himachal Pradesh,2000,Masoor,431.0,143.0,0
Himachal Pradesh,2000,Moong(Green Gram),6.0,2.0,0
Himachal Pradesh,2000,Other Kharif pulses,123.0,42.0,0
Himachal Pradesh,2000,Peas & beans (Pulses),1738.0,1434.0,0
Himachal Pradesh,2000,Rice,5974.0,9829.0,0
Himachal Pradesh,2000,Sesamum,102.0,29.0,0
Himachal Pradesh,2000,Small millets,666.0,440.0,0
Himachal Pradesh,2000,Soyabean,71.0,18.0,0
Himachal Pradesh,2000,Urad,1464.0,373.0,0
Himachal Pradesh,2000,Barley,2548.0,1387.0,0
Himachal Pradesh,2000,Gram,182.0,131.0,0
Himachal Pradesh,2000,Rapeseed &Mustard,922.0,312.0,0
Himachal Pradesh,2000,Wheat,27046.0,23797.0,0
Himachal Pradesh,2000,Sugarcane,1596.0,2583.0,0
Himachal Pradesh,2001,Bajra,8.0,4.0,0
Himachal Pradesh,2001,Dry ginger,1458.0,16442.0,0
Himachal Pradesh,2001,Groundnut,40.0,17.0,0
Himachal Pradesh,2001,Horse-gram,335.0,114.0,0
Himachal Pradesh,2001,Maize,23398.0,69392.0,0
Himachal Pradesh,2001,Masoor,249.0,125.0,0
Himachal Pradesh,2001,Other Kharif pulses,115.0,54.0,0
Himachal Pradesh,2001,Peas & beans (Pulses),1665.0,2017.0,0
Himachal Pradesh,2001,Rice,5884.0,11236.0,0
Himachal Pradesh,2001,Sesamum,83.0,35.0,0
Himachal Pradesh,2001,Small millets,492.0,822.0,0
Himachal Pradesh,2001,Soyabean,64.0,22.0,0
Himachal Pradesh,2001,Urad,1415.0,905.0,0
Himachal Pradesh,2001,Barley,2010.0,2383.0,0
Himachal Pradesh,2001,Gram,173.0,177.0,0
Himachal Pradesh,2001,Rapeseed &Mustard,960.0,497.0,0
Himachal Pradesh,2001,Wheat,28123.0,50289.0,0
Himachal Pradesh,2001,Coriander,118.0,34.0,0
Himachal Pradesh,2001,Dry chillies,394.0,84.0,0
Himachal Pradesh,2001,Garlic,606.0,888.0,0
Himachal Pradesh,2001,Onion,129.0,1327.0,0
Himachal Pradesh,2001,Potato,1495.0,11817.0,0
Himachal Pradesh,2001,Sugarcane,1451.0,4077.0,0
Himachal Pradesh,2001,Tobacco,2.0,2.0,0
Himachal Pradesh,2001,Turmeric,19.0,13.0,0
Himachal Pradesh,2002,Bajra,11.0,6.0,0
Himachal Pradesh,2002,Dry ginger,1446.0,10067.0,0
Himachal Pradesh,2002,Groundnut,27.0,3.0,0
Himachal Pradesh,2002,Horse-gram,316.0,15.0,0
Himachal Pradesh,2002,Maize,23062.0,53665.0,0
Himachal Pradesh,2002,Masoor,345.0,120.0,0
Himachal Pradesh,2002,Other Kharif pulses,67.0,14.0,0
Himachal Pradesh,2002,Peas & beans (Pulses),1840.0,1708.0,0
Himachal Pradesh,2002,Rice,5270.0,5278.0,0
Himachal Pradesh,2002,Sesamum,89.0,2.0,0
Himachal Pradesh,2002,Small millets,465.0,241.0,0
Himachal Pradesh,2002,Soyabean,70.0,103.0,0
Himachal Pradesh,2002,Urad,1031.0,55.0,0
Himachal Pradesh,2002,Barley,2379.0,3781.0,0
Himachal Pradesh,2002,Gram,167.0,137.0,0
Himachal Pradesh,2002,Rapeseed &Mustard,959.0,243.0,0
Himachal Pradesh,2002,Wheat,25276.0,34022.0,0
Himachal Pradesh,2002,Coriander,93.0,30.0,0
Himachal Pradesh,2002,Dry chillies,311.0,12.0,0
Himachal Pradesh,2002,Garlic,1085.0,1341.0,0
Himachal Pradesh,2002,Onion,125.0,473.0,0
Himachal Pradesh,2002,Potato,1509.0,20537.0,0
Himachal Pradesh,2002,Sugarcane,1609.0,1027.0,0
Himachal Pradesh,2002,Turmeric,16.0,4.0,0
Himachal Pradesh,2003,Bajra,27.0,15.0,0
Himachal Pradesh,2003,Dry ginger,1187.0,9170.0,0
Himachal Pradesh,2003,Maize,22563.0,65866.0,0
Himachal Pradesh,2003,Rice,5383.0,8729.0,0
Himachal Pradesh,2003,Barley,2716.0,2314.0,0
Himachal Pradesh,2003,Wheat,25834.0,31594.0,0
Himachal Pradesh,2003,Potato,1540.0,16617.0,0
Himachal Pradesh,2004,Bajra,32.0,17.0,0
Himachal Pradesh,2004,Dry ginger,1194.0,8469.0,0
Himachal Pradesh,2004,Maize,23610.0,48402.0,0
Himachal Pradesh,2004,Rice,5509.0,7881.0,0
Himachal Pradesh,2004,Barley,1730.0,2699.0,0
Himachal Pradesh,2004,Wheat,25824.0,48027.0,0
Himachal Pradesh,2004,Potato,1472.0,8430.0,0
Himachal Pradesh,2005,Arhar/Tur,34.0,16.0,0
Himachal Pradesh,2005,Bajra,40.0,22.0,0
Himachal Pradesh,2005,Dry chillies,247.0,42.0,0
Himachal Pradesh,2005,Dry ginger,1349.0,10197.0,0
Himachal Pradesh,2005,Groundnut,35.0,16.0,0
Himachal Pradesh,2005,Horse-gram,249.0,82.0,0
Himachal Pradesh,2005,Maize,22864.0,61279.0,0
Himachal Pradesh,2005,Moong(Green Gram),3.0,1.0,0
Himachal Pradesh,2005,Other Kharif pulses,185.0,61.0,0
Himachal Pradesh,2005,Ragi,263.0,166.0,0
Himachal Pradesh,2005,Rice,5435.0,7223.0,0
Himachal Pradesh,2005,Sannhamp,2.0,1.0,0
Himachal Pradesh,2005,Sesamum,35.0,18.0,0
Himachal Pradesh,2005,Small millets,140.0,142.0,0
Himachal Pradesh,2005,Soyabean,30.0,49.0,0
Himachal Pradesh,2005,Turmeric,39.0,28.0,0
Himachal Pradesh,2005,Urad,1148.0,376.0,0
Himachal Pradesh,2005,Barley,2504.0,2411.0,0
Himachal Pradesh,2005,Coriander,55.0,2.0,0
Himachal Pradesh,2005,Garlic,1632.0,821.0,0
Himachal Pradesh,2005,Gram,106.0,6.0,0
Himachal Pradesh,2005,Masoor,267.0,34.0,0
Himachal Pradesh,2005,Onion,117.0,336.0,0
Himachal Pradesh,2005,Peas & beans (Pulses),1308.0,508.0,0
Himachal Pradesh,2005,Rapeseed &Mustard,1059.0,84.0,0
Himachal Pradesh,2005,Wheat,26034.0,19373.0,0
Himachal Pradesh,2005,Potato,1216.0,8220.0,0
Himachal Pradesh,2005,Sugarcane,1609.0,20579.0,0
Himachal Pradesh,2006,Bajra,18.0,6.0,0
Himachal Pradesh,2006,Cotton(lint),1.0,1.0,0
Himachal Pradesh,2006,Dry chillies,268.0,58.0,0
Himachal Pradesh,2006,Dry ginger,1511.0,2708.0,0
Himachal Pradesh,2006,Groundnut,50.0,40.0,0
Himachal Pradesh,2006,Horse-gram,347.0,285.0,0
Himachal Pradesh,2006,Maize,22589.0,73644.0,0
Himachal Pradesh,2006,Other Kharif pulses,246.0,89.0,0
Himachal Pradesh,2006,Ragi,333.0,238.0,0
Himachal Pradesh,2006,Rice,5328.0,12012.0,0
Himachal Pradesh,2006,Sesamum,56.0,28.0,0
Himachal Pradesh,2006,Small millets,124.0,49.0,0
Himachal Pradesh,2006,Soyabean,50.0,84.0,0
Himachal Pradesh,2006,Turmeric,30.0,16.0,0
Himachal Pradesh,2006,Urad,1264.0,475.0,0
Himachal Pradesh,2006,Barley,2396.0,2243.0,0
Himachal Pradesh,2006,Coriander,56.0,2.0,0
Himachal Pradesh,2006,Garlic,1824.0,1352.0,0
Himachal Pradesh,2006,Gram,128.0,134.0,0
Himachal Pradesh,2006,Masoor,277.0,141.0,0
Himachal Pradesh,2006,Onion,133.0,948.0,0
Himachal Pradesh,2006,Other  Rabi pulses,277.0,141.0,0
Himachal Pradesh,2006,Peas & beans (Pulses),1542.0,608.0,0
Himachal Pradesh,2006,Rapeseed &Mustard,1018.0,318.0,0
Himachal Pradesh,2006,Wheat,26135.0,40898.0,0
Himachal Pradesh,2006,Potato,1050.0,16079.0,0
Himachal Pradesh,2006,Sugarcane,1781.0,49738.0,0
Himachal Pradesh,2007,Arhar/Tur,2.0,1.0,0
Himachal Pradesh,2007,Cotton(lint),3.0,2.0,0
Himachal Pradesh,2007,Dry chillies,264.0,114.0,0
Himachal Pradesh,2007,Dry ginger,1494.0,19131.0,0
Himachal Pradesh,2007,Groundnut,36.0,37.0,0
Himachal Pradesh,2007,Horse-gram,284.0,256.0,0
Himachal Pradesh,2007,Maize,22136.0,63196.0,0
Himachal Pradesh,2007,Masoor,204.0,81.0,0
Himachal Pradesh,2007,Other Kharif pulses,135.0,54.0,0
Himachal Pradesh,2007,Peas & beans (Pulses),1615.0,2417.0,0
Himachal Pradesh,2007,Potato,968.0,8027.0,0
Himachal Pradesh,2007,Ragi,275.0,217.0,0
Himachal Pradesh,2007,Rice,5634.0,12805.0,0
Himachal Pradesh,2007,Sesamum,48.0,25.0,0
Himachal Pradesh,2007,Small millets,144.0,91.0,0
Himachal Pradesh,2007,Soyabean,48.0,81.0,0
Himachal Pradesh,2007,Sugarcane,1430.0,39841.0,0
Himachal Pradesh,2007,Turmeric,33.0,17.0,0
Himachal Pradesh,2007,Urad,1241.0,514.0,0
Himachal Pradesh,2007,Barley,2370.0,2225.0,0
Himachal Pradesh,2007,Coriander,62.0,14.0,0
Himachal Pradesh,2007,Garlic,2589.0,3314.0,0
Himachal Pradesh,2007,Gram,129.0,83.0,0
Himachal Pradesh,2007,Onion,139.0,949.0,0
Himachal Pradesh,2007,Rapeseed &Mustard,1085.0,221.0,0
Himachal Pradesh,2007,Wheat,26031.0,29207.0,0
Himachal Pradesh,2008,Arhar/Tur,2.0,1.0,0
Himachal Pradesh,2008,Bajra,4.0,2.0,0
Himachal Pradesh,2008,Dry chillies,248.0,92.0,0
Himachal Pradesh,2008,Groundnut,29.0,29.0,0
Himachal Pradesh,2008,Horse-gram,290.0,199.0,0
Himachal Pradesh,2008,Maize,22188.0,60676.0,0
Himachal Pradesh,2008,Other Kharif pulses,60.0,24.0,0
Himachal Pradesh,2008,Peas & beans (Pulses),489.0,811.0,0
Himachal Pradesh,2008,Potato,744.0,6145.0,0
Himachal Pradesh,2008,Ragi,300.0,217.0,0
Himachal Pradesh,2008,Rice,5730.0,7778.0,0
Himachal Pradesh,2008,Sannhamp,5.0,1.0,0
Himachal Pradesh,2008,Sesamum,38.0,20.0,0
Himachal Pradesh,2008,Small millets,114.0,84.0,0
Himachal Pradesh,2008,Soyabean,29.0,48.0,0
Himachal Pradesh,2008,Sugarcane,1332.0,38437.0,0
Himachal Pradesh,2008,Turmeric,30.0,16.0,0
Himachal Pradesh,2008,Urad,1319.0,533.0,0
Himachal Pradesh,2008,Barley,2155.0,1502.0,0
Himachal Pradesh,2008,Coriander,31.0,2.0,0
Himachal Pradesh,2008,Garlic,2696.0,723.0,0
Himachal Pradesh,2008,Gram,103.0,39.0,0
Himachal Pradesh,2008,Masoor,210.0,76.0,0
Himachal Pradesh,2008,Onion,119.0,266.0,0
Himachal Pradesh,2008,Peas & beans (Pulses),1423.0,408.0,0
Himachal Pradesh,2008,Potato,147.0,296.0,0
Himachal Pradesh,2008,Rapeseed &Mustard,868.0,39.0,0
Himachal Pradesh,2008,Wheat,25106.0,33467.0,0
Himachal Pradesh,2010,Arhar/Tur,7.0,3.0,0
Himachal Pradesh,2010,Bajra,36.0,20.0,0
Himachal Pradesh,2010,Ginger,1332.0,8994.0,0
Himachal Pradesh,2010,Groundnut,13.0,13.0,0
Himachal Pradesh,2010,Horse-gram,249.0,225.0,0
Himachal Pradesh,2010,Maize,21336.0,72075.0,0
Himachal Pradesh,2010,Other Kharif pulses,196.0,187.0,0
Himachal Pradesh,2010,Peas & beans (Pulses),439.0,825.0,0
Himachal Pradesh,2010,Potato,669.0,5185.0,0
Himachal Pradesh,2010,Ragi,311.0,245.0,0
Himachal Pradesh,2010,Rice,6115.0,13833.0,0
Himachal Pradesh,2010,Sesamum,31.0,16.0,0
Himachal Pradesh,2010,Small millets,105.0,66.0,0
Himachal Pradesh,2010,Soyabean,35.0,59.0,0
Himachal Pradesh,2010,Urad,1105.0,457.0,0
Himachal Pradesh,2010,Barley,2269.0,3721.0,0
Himachal Pradesh,2010,Coriander,37.0,12.0,0
Himachal Pradesh,2010,Gram,141.0,154.0,0
Himachal Pradesh,2010,Masoor,238.0,143.0,0
Himachal Pradesh,2010,Onion,160.0,1583.0,0
Himachal Pradesh,2010,Peas & beans (Pulses),1731.0,3253.0,0
Himachal Pradesh,2010,Potato,99.0,1659.0,0
Himachal Pradesh,2010,Rapeseed &Mustard,1166.0,748.0,0
Himachal Pradesh,2010,Wheat,26313.0,54372.0,0
Himachal Pradesh,2010,Dry chillies,215.0,93.0,0
Himachal Pradesh,2010,Sugarcane,1026.0,28586.0,0
Himachal Pradesh,2010,Turmeric,34.0,18.0,0
Himachal Pradesh,1998,Arhar/Tur,93.0,21.0,0
Himachal Pradesh,1998,Bajra,1.0,6.0,0
Himachal Pradesh,1998,Groundnut,191.0,244.0,0
Himachal Pradesh,1998,Horse-gram,499.0,130.0,0
Himachal Pradesh,1998,Maize,23957.0,64057.0,0
Himachal Pradesh,1998,Potato,18.0,212.0,0
Himachal Pradesh,1998,Rice,3652.0,6165.0,0
Himachal Pradesh,1998,Sesamum,313.0,104.0,0
Himachal Pradesh,1998,Soyabean,22.0,25.0,0
Himachal Pradesh,1998,Urad,1545.0,243.0,0
Himachal Pradesh,1998,Barley,1966.0,2439.0,0
Himachal Pradesh,1998,Gram,642.0,680.0,0
Himachal Pradesh,1998,Masoor,44.0,52.0,0
Himachal Pradesh,1998,Peas & beans (Pulses),1290.0,1543.0,0
Himachal Pradesh,1998,Potato,125.0,1472.0,0
Himachal Pradesh,1998,Rapeseed &Mustard,827.0,606.0,0
Himachal Pradesh,1998,Wheat,23840.0,37245.0,0
Himachal Pradesh,1998,Cotton(lint),5.0,3.0,0
Himachal Pradesh,1998,Dry chillies,10.0,2.0,0
Himachal Pradesh,1998,Dry ginger,358.0,438.0,0
Himachal Pradesh,1998,Garlic,12.0,16.0,0
Himachal Pradesh,1999,Arhar/Tur,20.0,5.0,0
Himachal Pradesh,1999,Groundnut,100.0,114.0,0
Himachal Pradesh,1999,Horse-gram,448.0,117.0,0
Himachal Pradesh,1999,Maize,24189.0,52319.0,0
Himachal Pradesh,1999,Masoor,48.0,63.0,0
Himachal Pradesh,1999,Moong(Green Gram),2.0,0.0,0
Himachal Pradesh,1999,Peas & beans (Pulses),1131.0,1503.0,0
Himachal Pradesh,1999,Rice,3481.0,6443.0,0
Himachal Pradesh,1999,Sesamum,372.0,99.0,0
Himachal Pradesh,1999,Soyabean,23.0,26.0,0
Himachal Pradesh,1999,Urad,1378.0,152.0,0
Himachal Pradesh,1999,Barley,1710.0,1831.0,0
Himachal Pradesh,1999,Gram,485.0,457.0,0
